,seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
207,208,S100G577,E27012,,1120001169813.0,新関西国際空港株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 09:59,有価証券報告書－第7期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
208,209,S100G46G,E01594,64480.0,8180001010997.0,ブラザー工業株式会社,,15.0,010000,235.0,,,2019-06-25 10:00,内部統制報告書－第127期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
209,210,S100G6V1,E04762,85910.0,8010401006942.0,オリックス株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:01,有価証券報告書－第56期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
210,211,S100G5PN,E02528,80530.0,1010001008692.0,住友商事株式会社,,10.0,053000,180.0,,,2019-06-25 10:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
211,212,S100G5ZP,E01594,64480.0,8180001010997.0,ブラザー工業株式会社,,10.0,053000,180.0,,,2019-06-25 10:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
212,213,S100G5AK,E04351,,9120101039586.0,関西国際空港土地保有株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:01,有価証券報告書－第35期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
213,214,S100G6VA,E04762,85910.0,8010401006942.0,オリックス株式会社,,10.0,042000,135.0,,,2019-06-25 10:02,確認書,,,,,,,0,0,0,0,1,0,0
214,215,S100G46V,E01594,64480.0,8180001010997.0,ブラザー工業株式会社,,10.0,053000,180.0,,,2019-06-25 10:02,臨時報告書,,,,第19条第2項第2号の2,,,0,0,0,1,1,0,0
215,216,S100G4KF,E05965,,,チャイナ・シェンフア・エナジー・カンパニー・リミテッド,,10.0,102000,180.0,,,2019-06-25 10:02,臨時報告書,,,,,,,0,0,0,0,1,1,0
216,217,S100G5M2,E02201,72770.0,5012301001794.0,株式会社ＴＢＫ,,10.0,053000,180.0,,,2019-06-25 10:03,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
217,218,S100G6U5,E01059,49230.0,9130001033317.0,コタ株式会社,,10.0,053000,180.0,,,2019-06-25 10:04,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
218,219,S100G5ND,E05835,,,ソシエテ・ジェネラル,,10.0,142001,90.0,,,2019-06-25 10:04,訂正発行登録書,,,,,S100EB76,,0,0,0,0,1,1,0
219,220,S100G6VT,E04762,85910.0,8010401006942.0,オリックス株式会社,,15.0,010000,235.0,,,2019-06-25 10:05,内部統制報告書－第56期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
220,221,S100G5QG,E01011,49870.0,4010701006398.0,株式会社寺岡製作所,,10.0,053000,180.0,,,2019-06-25 10:06,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
221,222,S100G6SR,E05252,43330.0,5010001005331.0,株式会社東邦システムサイエンス,,10.0,053000,180.0,,,2019-06-25 10:06,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
222,223,S100G48J,E05048,47330.0,6011101003926.0,株式会社オービックビジネスコンサルタント,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:06,有価証券報告書－第40期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
223,224,S100G3OC,E20810,,4150001015136.0,株式会社秋津原,,10.0,050000,160.0,2018-10-01,2019-09-30,2019-06-25 10:07,半期報告書－第12期(平成30年10月1日－令和1年9月30日),,,,,,,0,0,0,1,1,0,0
224,225,S100G63Q,E34880,44420.0,1120001107293.0,バルテス株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:07,有価証券報告書－第15期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
225,226,S100G49N,E05048,47330.0,6011101003926.0,株式会社オービックビジネスコンサルタント,,10.0,042000,135.0,,,2019-06-25 10:08,確認書,,,,,,,0,0,0,0,1,0,0
226,227,S100G1MK,E03610,83080.0,5010601039654.0,株式会社　りそなホールディングス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:08,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
227,228,S100G69I,E02059,67270.0,8030001033121.0,株式会社ワコム,,10.0,053000,180.0,,,2019-06-25 10:08,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
228,229,S100G4R2,E34880,44420.0,1120001107293.0,バルテス株式会社,,15.0,010000,235.0,,,2019-06-25 10:08,内部統制報告書－第15期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
229,230,S100G4AD,E05048,47330.0,6011101003926.0,株式会社オービックビジネスコンサルタント,,15.0,010000,235.0,,,2019-06-25 10:09,内部統制報告書－第40期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
230,231,S100G1Y2,E03610,83080.0,5010601039654.0,株式会社　りそなホールディングス,,10.0,042000,135.0,,,2019-06-25 10:09,確認書,,,,,,,0,0,0,0,1,0,0
231,232,S100G4QE,E34880,44420.0,1120001107293.0,バルテス株式会社,,10.0,042000,135.0,,,2019-06-25 10:10,確認書,,,,,,,0,0,0,0,1,0,0
232,233,S100G1ZA,E03610,83080.0,5010601039654.0,株式会社　りそなホールディングス,,15.0,010000,235.0,,,2019-06-25 10:10,内部統制報告書－第18期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
233,234,S100G5ZL,E00514,28190.0,5020001022870.0,エバラ食品工業株式会社,,10.0,053000,180.0,,,2019-06-25 10:11,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
234,235,S100G6U6,E00900,46190.0,1011501003539.0,日本特殊塗料株式会社,,10.0,053000,180.0,,,2019-06-25 10:11,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
235,236,S100G6G5,E03324,76210.0,6010101000462.0,株式会社うかい,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:12,有価証券報告書－第37期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
236,237,S100G6F8,E03324,76210.0,6010101000462.0,株式会社うかい,,10.0,042000,135.0,,,2019-06-25 10:13,確認書,,,,,,,0,0,0,0,1,0,0
237,238,S100G6GG,E03324,76210.0,6010101000462.0,株式会社うかい,,15.0,010000,235.0,,,2019-06-25 10:13,内部統制報告書－第37期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
238,239,S100G69G,E04859,96840.0,5011001027704.0,株式会社スクウェア・エニックス・ホールディングス,,10.0,053000,180.0,,,2019-06-25 10:14,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
239,240,S100G5NQ,E05835,,,ソシエテ・ジェネラル,,10.0,150003,100.0,,,2019-06-25 10:14,発行登録追補書類,,,,,S100EB76,,0,0,0,0,1,1,0
240,241,S100FYAR,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11748,30.0,07A000,120.0,2018-09-26,2019-03-25,2019-06-25 10:15,有価証券報告書（内国投資信託受益証券）－第6期(平成30年9月26日－平成31年3月25日),,,,,,,0,0,0,1,1,1,0
241,242,S100FYAW,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11749,30.0,07A000,120.0,2018-09-26,2019-03-25,2019-06-25 10:16,有価証券報告書（内国投資信託受益証券）－第6期(平成30年9月26日－平成31年3月25日),,,,,,,0,0,0,1,1,1,0
242,243,S100G5F3,E03628,,9010001034962.0,みずほ信託銀行株式会社,,60.0,010002,350.0,,,2019-06-25 10:17,変更報告書,E05187,,,,,,0,0,0,1,1,1,0
243,244,S100FYCJ,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11750,30.0,07A000,120.0,2018-09-26,2019-03-25,2019-06-25 10:18,有価証券報告書（内国投資信託受益証券）－第6期(平成30年9月26日－平成31年3月25日),,,,,,,0,0,0,1,1,1,0
244,245,S100G3EV,E03538,,6120001076393.0,株式会社りそな銀行,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:19,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
245,246,S100G65U,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,,60.0,010002,350.0,,,2019-06-25 10:20,変更報告書,E03859,,,,S10073C8,,0,0,0,1,1,1,0
246,247,S100FYE3,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11751,30.0,07A000,120.0,2018-09-26,2019-03-25,2019-06-25 10:20,有価証券報告書（内国投資信託受益証券）－第6期(平成30年9月26日－平成31年3月25日),,,,,,,0,0,0,1,1,1,0
247,248,S100G68E,E01738,65020.0,2010401044997.0,株式会社　東芝,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:20,有価証券報告書－第180期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
248,249,S100G6WG,E03293,75540.0,2380001005074.0,株式会社幸楽苑ホールディングス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:20,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
249,250,S100FYAT,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11748,30.0,04A000,30.0,,,2019-06-25 10:21,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
250,251,S100G3GD,E03538,,6120001076393.0,株式会社りそな銀行,,10.0,042000,135.0,,,2019-06-25 10:21,確認書,,,,,,,0,0,0,0,1,0,0
251,252,S100G6AZ,E01738,65020.0,2010401044997.0,株式会社　東芝,,10.0,042000,135.0,,,2019-06-25 10:21,確認書,,,,,,,0,0,0,0,1,0,0
252,253,S100FYAY,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11749,30.0,04A000,30.0,,,2019-06-25 10:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
253,254,S100G5DK,E02824,74580.0,6010701005431.0,株式会社第一興商,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:22,有価証券報告書－第44期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
254,255,S100G5CV,E04637,,9130001038522.0,日本観光ゴルフ株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:22,有価証券報告書－第61期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
255,256,S100G6XN,E03293,75540.0,2380001005074.0,株式会社幸楽苑ホールディングス,,10.0,042000,135.0,,,2019-06-25 10:22,確認書,,,,,,,0,0,0,0,1,0,0
256,257,S100G5DX,E02824,74580.0,6010701005431.0,株式会社第一興商,,15.0,010000,235.0,,,2019-06-25 10:22,内部統制報告書－第44期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
257,258,S100FYCK,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11750,30.0,04A000,30.0,,,2019-06-25 10:23,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
258,259,S100G6B5,E01738,65020.0,2010401044997.0,株式会社　東芝,,15.0,010000,235.0,,,2019-06-25 10:23,内部統制報告書－第180期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
259,260,S100G5DT,E02824,74580.0,6010701005431.0,株式会社第一興商,,10.0,042000,135.0,,,2019-06-25 10:24,確認書,,,,,,,0,0,0,0,1,0,0
260,261,S100FYE4,E32444,,4010001170135.0,マネックス・セゾン・バンガード投資顧問株式会社,G11751,30.0,04A000,30.0,,,2019-06-25 10:24,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
261,262,S100G6XT,E03293,75540.0,2380001005074.0,株式会社幸楽苑ホールディングス,,15.0,010000,235.0,,,2019-06-25 10:25,内部統制報告書－第49期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
262,263,S100G5NM,E02835,74760.0,8120001060544.0,アズワン株式会社,,10.0,053000,180.0,,,2019-06-25 10:27,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
263,264,S100G6WX,E05062,43070.0,4010001054032.0,株式会社野村総合研究所,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:28,有価証券報告書－第54期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
264,265,S100G5JA,E02558,74510.0,2010801012645.0,三菱食品株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:28,有価証券報告書,,,,,,,0,0,0,1,1,1,0
265,266,S100G6X7,E05062,43070.0,4010001054032.0,株式会社野村総合研究所,,10.0,042000,135.0,,,2019-06-25 10:29,確認書,,,,,,,0,0,0,0,1,0,0
266,267,S100G6T3,E01321,57570.0,7230001010051.0,株式会社ＣＫサンエツ,,10.0,053000,180.0,,,2019-06-25 10:29,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
267,268,S100G5UN,E02558,74510.0,2010801012645.0,三菱食品株式会社,,10.0,042000,135.0,,,2019-06-25 10:30,確認書,,,,,,,0,0,0,0,1,0,0
268,269,S100G680,E32793,34770.0,8020001036389.0,フォーライフ株式会社,,10.0,053000,180.0,,,2019-06-25 10:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
269,270,S100G6XE,E05062,43070.0,4010001054032.0,株式会社野村総合研究所,,15.0,010000,235.0,,,2019-06-25 10:30,内部統制報告書－第54期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
270,271,S100G6V7,E01330,57410.0,9010001098116.0,株式会社ＵＡＣＪ,,10.0,113001,90.0,,,2019-06-25 10:30,訂正発行登録書,,,,,S100EXFC,,0,0,0,0,1,0,0
271,272,S100G5UG,E02558,74510.0,2010801012645.0,三菱食品株式会社,,15.0,010000,235.0,,,2019-06-25 10:31,内部統制報告書,,,,,,,0,0,0,1,1,0,0
272,273,S100G65F,E05687,38470.0,4030001034271.0,パシフィックシステム株式会社,,10.0,053000,180.0,,,2019-06-25 10:31,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
273,274,S100G6YE,E05399,33220.0,2011001029637.0,アルファグループ株式会社,,10.0,053000,180.0,,,2019-06-25 10:32,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
274,275,S100G6XJ,E05062,43070.0,4010001054032.0,株式会社野村総合研究所,,10.0,053000,180.0,,,2019-06-25 10:32,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
275,276,S100G6Y9,E03316,76060.0,1011001028441.0,株式会社ユナイテッドアローズ,,10.0,053000,180.0,,,2019-06-25 10:32,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
276,277,S100G6LK,E04147,90200.0,9011001029597.0,東日本旅客鉄道株式会社,,10.0,053000,180.0,,,2019-06-25 10:33,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
277,278,S100G60X,E02558,74510.0,2010801012645.0,三菱食品株式会社,,10.0,053000,180.0,,,2019-06-25 10:33,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
278,279,S100G6XO,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
279,280,S100G5K7,E05263,43420.0,5110001002806.0,セコム上信越株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:34,有価証券報告書－第53期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
280,281,S100G5MZ,E05263,43420.0,5110001002806.0,セコム上信越株式会社,,10.0,042000,135.0,,,2019-06-25 10:35,確認書,,,,,,,0,0,0,0,1,0,0
281,282,S100G3RM,E02604,,1122001014313.0,株式会社ライオン事務器,,10.0,050000,160.0,2018-10-01,2019-09-30,2019-06-25 10:36,半期報告書－第119期(平成30年10月1日－令和1年9月30日),,,,,,,0,0,0,1,1,0,0
282,283,S100G6XR,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
283,284,S100FYF1,E00783,40910.0,7010701015826.0,大陽日酸株式会社,,10.0,053000,180.0,,,2019-06-25 10:40,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
284,285,S100FYFB,,,,,,,,,,,,,,,,,S100EOHP,,2,0,0,0,0,0,0
285,286,S100G6YZ,E00906,41200.0,4170001001687.0,スガイ化学工業株式会社,,10.0,053000,180.0,,,2019-06-25 10:41,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
286,287,S100G5O1,E05263,43420.0,5110001002806.0,セコム上信越株式会社,,15.0,010000,235.0,,,2019-06-25 10:43,内部統制報告書－第53期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
287,288,S100G6P8,E00478,28130.0,9430001050661.0,和弘食品株式会社,,10.0,053000,180.0,,,2019-06-25 10:45,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
288,289,S100G3MZ,E00837,43670.0,4120001077410.0,広栄化学工業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:48,有価証券報告書－第158期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
289,290,S100G50T,E03269,75090.0,9020001007018.0,アイエーグループ株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:48,有価証券報告書－第36期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
290,291,S100G3PS,E00837,43670.0,4120001077410.0,広栄化学工業株式会社,,10.0,042000,135.0,,,2019-06-25 10:49,確認書,,,,,,,0,0,0,0,1,0,0
291,292,S100G51T,E03269,75090.0,9020001007018.0,アイエーグループ株式会社,,10.0,042000,135.0,,,2019-06-25 10:49,確認書,,,,,,,0,0,0,0,1,0,0
292,293,S100G51Z,E03269,75090.0,9020001007018.0,アイエーグループ株式会社,,15.0,010000,235.0,,,2019-06-25 10:50,内部統制報告書－第36期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
293,294,S100G671,E27063,61650.0,7010401054620.0,パンチ工業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:50,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
294,295,S100G5XQ,E01333,58020.0,5120001077450.0,住友電気工業株式会社,,10.0,053000,180.0,,,2019-06-25 10:51,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
295,296,S100G3QF,E00837,43670.0,4120001077410.0,広栄化学工業株式会社,,15.0,010000,235.0,,,2019-06-25 10:51,内部統制報告書－第158期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
296,297,S100G67V,E27063,61650.0,7010401054620.0,パンチ工業株式会社,,10.0,042000,135.0,,,2019-06-25 10:51,確認書,,,,,,,0,0,0,0,1,0,0
297,298,S100G681,E27063,61650.0,7010401054620.0,パンチ工業株式会社,,15.0,010000,235.0,,,2019-06-25 10:52,内部統制報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
298,299,S100G6ZY,E01046,49210.0,3020001000366.0,株式会社ファンケル,,10.0,053000,180.0,,,2019-06-25 10:54,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
299,300,S100G45O,E00045,,6080101013425.0,大室温泉株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 10:56,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
300,301,S100G0B5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
301,302,S100G5MM,E04147,90200.0,9011001029597.0,東日本旅客鉄道株式会社,,10.0,113001,90.0,,,2019-06-25 10:59,訂正発行登録書,,,,,S100G303,,0,0,0,0,1,0,0
302,303,S100G66M,E03838,,4010001054874.0,東日本建設業保証株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 11:00,有価証券報告書－第67期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
303,304,S100FXXF,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
304,305,S100G5AO,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
305,306,S100G5EG,E00598,,4200001010379.0,岐セン株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 11:01,有価証券報告書－第107期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
306,307,S100G70T,E01481,61030.0,1180001081319.0,オークマ株式会社,,10.0,053000,180.0,,,2019-06-25 11:02,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
307,308,S100G3S6,E02714,98560.0,9012301000743.0,株式会社ケーユーホールディングス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 11:06,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
308,309,S100G717,E21145,,4010001121906.0,株式会社東京商品取引所,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-25 11:06,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
